scat_number,date,time,volume
4034,10/2/2006,07:00,156.75
4034,10/2/2006,07:15,191.75
4034,10/2/2006,07:30,227.75
4034,10/2/2006,07:45,225.5
4034,10/2/2006,08:00,214.5
4034,10/2/2006,08:15,238.0
4034,10/2/2006,08:30,214.0
4034,10/2/2006,08:45,174.0
4034,10/2/2006,09:00,194.5
4034,10/2/2006,09:15,175.75
4034,10/2/2006,09:30,168.25
4034,10/2/2006,09:45,151.25
4034,10/2/2006,10:00,151.5
4034,10/2/2006,10:15,155.0
4034,10/2/2006,10:30,145.5
4034,10/2/2006,10:45,143.25
4034,10/2/2006,11:00,141.25
4034,10/2/2006,11:15,154.75
4034,10/2/2006,11:30,127.75
4034,10/2/2006,11:45,155.5
4034,10/2/2006,12:00,142.5
4034,10/2/2006,12:15,149.5
4034,10/2/2006,12:30,149.5
4034,10/2/2006,12:45,154.75
4034,10/2/2006,13:00,156.0
4034,10/2/2006,13:15,145.25
4034,10/2/2006,13:30,156.25
4034,10/2/2006,13:45,150.25
4034,10/2/2006,14:00,155.0
4034,10/2/2006,14:15,150.75
4034,10/2/2006,14:30,171.5
4034,10/2/2006,14:45,161.75
4034,10/2/2006,15:00,176.25
4034,10/2/2006,15:15,185.25
4034,10/2/2006,15:30,169.25
4034,10/2/2006,15:45,183.25
4034,10/2/2006,16:00,194.25
4034,10/2/2006,16:15,200.25
4034,10/2/2006,16:30,201.0
4034,10/2/2006,16:45,197.5
4034,10/2/2006,17:00,204.0
4034,10/2/2006,17:15,219.5
4034,10/2/2006,17:30,216.25
4034,10/2/2006,17:45,189.25
4034,10/2/2006,18:00,198.75
4034,10/2/2006,18:15,198.0
4034,10/2/2006,18:30,169.5
4034,10/2/2006,18:45,140.0
4034,10/2/2006,19:00,128.25
4034,10/2/2006,19:15,139.75
4034,10/2/2006,19:30,115.25
4034,10/2/2006,19:45,97.75
4034,10/2/2006,20:00,90.5
4034,10/2/2006,20:15,77.5
4034,10/2/2006,20:30,78.5
4034,10/2/2006,20:45,79.5
4034,10/2/2006,21:00,91.25
4034,10/2/2006,21:15,85.0
4034,10/2/2006,21:30,74.0
4034,10/2/2006,21:45,74.5
4034,10/2/2006,22:00,73.5
4034,10/2/2006,22:15,64.0
4034,10/2/2006,22:30,56.25
4034,10/2/2006,22:45,40.75
4034,10/2/2006,23:00,40.5
4034,10/2/2006,23:15,36.25
4034,10/2/2006,23:30,25.0
4034,10/2/2006,23:45,18.75
4034,10/20/2006,00:00,33.25
4034,10/20/2006,00:15,29.0
4034,10/20/2006,00:30,20.25
4034,10/20/2006,00:45,21.25
4034,10/20/2006,01:00,16.25
4034,10/20/2006,01:15,14.0
4034,10/20/2006,01:30,15.5
4034,10/20/2006,01:45,10.75
4034,10/20/2006,02:00,10.75
4034,10/20/2006,02:15,10.25
4034,10/20/2006,02:30,10.0
4034,10/20/2006,02:45,9.75
4034,10/20/2006,03:00,8.75
4034,10/20/2006,03:15,8.5
4034,10/20/2006,03:30,11.5
4034,10/20/2006,03:45,10.75
4034,10/20/2006,04:00,6.75
4034,10/20/2006,04:15,11.0
4034,10/20/2006,04:30,9.5
4034,10/20/2006,04:45,17.75
4034,10/20/2006,05:00,18.25
4034,10/20/2006,05:15,21.75
4034,10/20/2006,05:30,33.5
4034,10/20/2006,05:45,49.75
4034,10/20/2006,06:00,74.25
4034,10/20/2006,06:15,91.5
4034,10/20/2006,06:30,130.5
4034,10/20/2006,06:45,145.25
4034,10/20/2006,07:00,160.5
4034,10/20/2006,07:15,192.25
4034,10/20/2006,07:30,226.75
4034,10/20/2006,07:45,239.0
4034,10/20/2006,08:00,218.0
4034,10/20/2006,08:15,228.5
4034,10/20/2006,08:30,227.0
4034,10/20/2006,08:45,199.0
4034,10/20/2006,09:00,178.75
4034,10/20/2006,09:15,186.75
4034,10/20/2006,09:30,158.25
4034,10/20/2006,09:45,182.25
4034,10/20/2006,10:00,168.75
4034,10/20/2006,10:15,166.25
4034,10/20/2006,10:30,158.25
4034,10/20/2006,10:45,168.25
4034,10/20/2006,11:00,160.25
4034,10/20/2006,11:15,161.0
4034,10/20/2006,11:30,168.0
4034,10/20/2006,11:45,164.75
4034,10/20/2006,12:00,164.75
4034,10/20/2006,12:15,175.0
4034,10/20/2006,12:30,170.0
4034,10/20/2006,12:45,173.75
4034,10/20/2006,13:00,162.5
4034,10/20/2006,13:15,182.5
4034,10/20/2006,13:30,167.75
4034,10/20/2006,13:45,152.75
4034,10/20/2006,14:00,149.75
4034,10/20/2006,14:15,153.25
4034,10/20/2006,14:30,157.25
4034,10/20/2006,14:45,172.0
4034,10/20/2006,15:00,190.5
4034,10/20/2006,15:15,192.0
4034,10/20/2006,15:30,172.25
4034,10/20/2006,15:45,187.75
4034,10/20/2006,16:00,208.75
4034,10/20/2006,16:15,199.25
4034,10/20/2006,16:30,200.5
4034,10/20/2006,16:45,192.5
4034,10/20/2006,17:00,198.75
4034,10/20/2006,17:15,219.5
4034,10/20/2006,17:30,219.75
4034,10/20/2006,17:45,205.75
4034,10/20/2006,18:00,207.25
4034,10/20/2006,18:15,202.25
4034,10/20/2006,18:30,187.0
4034,10/20/2006,18:45,178.5
4034,10/20/2006,19:00,180.0
4034,10/20/2006,19:15,156.5
4034,10/20/2006,19:30,138.0
4034,10/20/2006,19:45,131.75
4034,10/20/2006,20:00,108.5
4034,10/20/2006,20:15,104.5
4034,10/20/2006,20:30,88.25
4034,10/20/2006,20:45,103.0
4034,10/20/2006,21:00,90.5
4034,10/20/2006,21:15,97.0
4034,10/20/2006,21:30,89.25
4034,10/20/2006,21:45,94.5
4034,10/20/2006,22:00,100.75
4034,10/20/2006,22:15,97.0
4034,10/20/2006,22:30,75.5
4034,10/20/2006,22:45,86.25
4034,10/20/2006,23:00,79.75
4034,10/20/2006,23:15,74.5
4034,10/20/2006,23:30,71.5
4034,10/20/2006,23:45,65.0
4034,10/21/2006,00:00,54.5
4034,10/21/2006,00:15,51.75
4034,10/21/2006,00:30,45.75
4034,10/21/2006,00:45,39.25
4034,10/21/2006,01:00,31.25
4034,10/21/2006,01:15,26.0
4034,10/21/2006,01:30,20.75
4034,10/21/2006,01:45,18.0
4034,10/21/2006,02:00,19.25
4034,10/21/2006,02:15,17.25
4034,10/21/2006,02:30,15.75
4034,10/21/2006,02:45,13.25
4034,10/21/2006,03:00,10.25
4034,10/21/2006,03:15,11.25
4034,10/21/2006,03:30,12.25
4034,10/21/2006,03:45,13.75
4034,10/21/2006,04:00,11.5
4034,10/21/2006,04:15,10.25
4034,10/21/2006,04:30,15.25
4034,10/21/2006,04:45,13.25
4034,10/21/2006,05:00,14.0
4034,10/21/2006,05:15,15.25
4034,10/21/2006,05:30,20.25
4034,10/21/2006,05:45,24.0
4034,10/21/2006,06:00,31.75
4034,10/21/2006,06:15,41.0
4034,10/21/2006,06:30,50.0
4034,10/21/2006,06:45,58.5
4034,10/21/2006,07:00,50.0
4034,10/21/2006,07:15,57.75
4034,10/21/2006,07:30,76.5
4034,10/21/2006,07:45,97.75
4034,10/21/2006,08:00,103.25
4034,10/21/2006,08:15,104.25
4034,10/21/2006,08:30,129.75
4034,10/21/2006,08:45,158.0
4034,10/21/2006,09:00,150.25
4034,10/21/2006,09:15,174.0
4034,10/21/2006,09:30,176.25
4034,10/21/2006,09:45,174.5
4034,10/21/2006,10:00,178.75
4034,10/21/2006,10:15,181.25
4034,10/21/2006,10:30,166.5
4034,10/21/2006,10:45,190.5
4034,10/21/2006,11:00,164.75
4034,10/21/2006,11:15,193.75
4034,10/21/2006,11:30,207.25
4034,10/21/2006,11:45,213.0
4034,10/21/2006,12:00,211.75
4034,10/21/2006,12:15,202.75
4034,10/21/2006,12:30,218.0
4034,10/21/2006,12:45,205.0
4034,10/21/2006,13:00,191.5
4034,10/21/2006,13:15,192.5
4034,10/21/2006,13:30,198.25
4034,10/21/2006,13:45,204.0
4034,10/21/2006,14:00,174.25
4034,10/21/2006,14:15,181.0
4034,10/21/2006,14:30,180.75
4034,10/21/2006,14:45,180.75
4034,10/21/2006,15:00,178.0
4034,10/21/2006,15:15,176.75
4034,10/21/2006,15:30,186.0
4034,10/21/2006,15:45,179.75
4034,10/21/2006,16:00,164.75
4034,10/21/2006,16:15,171.5
4034,10/21/2006,16:30,168.75
4034,10/21/2006,16:45,175.25
4034,10/21/2006,17:00,183.0
4034,10/21/2006,17:15,187.0
4034,10/21/2006,17:30,167.75
4034,10/21/2006,17:45,181.0
4034,10/21/2006,18:00,180.25
4034,10/21/2006,18:15,165.25
4034,10/21/2006,18:30,155.75
4034,10/21/2006,18:45,166.0
4034,10/21/2006,19:00,131.75
4034,10/21/2006,19:15,136.25
4034,10/21/2006,19:30,121.5
4034,10/21/2006,19:45,110.0
4034,10/21/2006,20:00,100.75
4034,10/21/2006,20:15,98.25
4034,10/21/2006,20:30,96.0
4034,10/21/2006,20:45,89.0
4034,10/21/2006,21:00,91.0
4034,10/21/2006,21:15,85.75
4034,10/21/2006,21:30,94.0
4034,10/21/2006,21:45,75.75
4034,10/21/2006,22:00,87.5
4034,10/21/2006,22:15,78.0
4034,10/21/2006,22:30,90.25
4034,10/21/2006,22:45,95.75
4034,10/21/2006,23:00,102.0
4034,10/21/2006,23:15,85.25
4034,10/21/2006,23:30,95.5
4034,10/21/2006,23:45,77.25
4034,10/22/2006,00:00,88.0
4034,10/22/2006,00:15,67.75
4034,10/22/2006,00:30,66.0
4034,10/22/2006,00:45,53.25
4034,10/22/2006,01:00,54.25
4034,10/22/2006,01:15,43.0
4034,10/22/2006,01:30,41.5
4034,10/22/2006,01:45,32.75
4034,10/22/2006,02:00,27.75
4034,10/22/2006,02:15,32.0
4034,10/22/2006,02:30,24.5
4034,10/22/2006,02:45,20.5
4034,10/22/2006,03:00,20.0
4034,10/22/2006,03:15,19.25
4034,10/22/2006,03:30,18.0
4034,10/22/2006,03:45,18.25
4034,10/22/2006,04:00,11.75
4034,10/22/2006,04:15,11.75
4034,10/22/2006,04:30,13.75
4034,10/22/2006,04:45,14.0
4034,10/22/2006,05:00,13.25
4034,10/22/2006,05:15,19.25
4034,10/22/2006,05:30,23.0
4034,10/22/2006,05:45,23.0
4034,10/22/2006,06:00,25.0
4034,10/22/2006,06:15,26.0
4034,10/22/2006,06:30,34.25
4034,10/22/2006,06:45,38.5
4034,10/22/2006,07:00,36.25
4034,10/22/2006,07:15,42.0
4034,10/22/2006,07:30,48.25
4034,10/22/2006,07:45,56.25
4034,10/22/2006,08:00,56.25
4034,10/22/2006,08:15,74.5
4034,10/22/2006,08:30,79.75
4034,10/22/2006,08:45,88.75
4034,10/22/2006,09:00,96.75
4034,10/22/2006,09:15,106.75
4034,10/22/2006,09:30,116.5
4034,10/22/2006,09:45,143.0
4034,10/22/2006,10:00,146.0
4034,10/22/2006,10:15,149.0
4034,10/22/2006,10:30,161.5
4034,10/22/2006,10:45,170.5
4034,10/22/2006,11:00,150.5
4034,10/22/2006,11:15,147.0
4034,10/22/2006,11:30,163.0
4034,10/22/2006,11:45,174.75
4034,10/22/2006,12:00,161.25
4034,10/22/2006,12:15,171.0
4034,10/22/2006,12:30,181.25
4034,10/22/2006,12:45,165.75
4034,10/22/2006,13:00,170.0
4034,10/22/2006,13:15,165.75
4034,10/22/2006,13:30,166.75
4034,10/22/2006,13:45,161.5
4034,10/22/2006,14:00,153.75
4034,10/22/2006,14:15,155.0
4034,10/22/2006,14:30,160.5
4034,10/22/2006,14:45,153.5
4034,10/22/2006,15:00,157.5
4034,10/22/2006,15:15,152.25
4034,10/22/2006,15:30,163.25
4034,10/22/2006,15:45,166.5
4034,10/22/2006,16:00,161.5
4034,10/22/2006,16:15,157.75
4034,10/22/2006,16:30,172.5
4034,10/22/2006,16:45,174.75
4034,10/22/2006,17:00,180.0
4034,10/22/2006,17:15,172.25
4034,10/22/2006,17:30,170.0
4034,10/22/2006,17:45,170.75
4034,10/22/2006,18:00,166.75
4034,10/22/2006,18:15,137.25
4034,10/22/2006,18:30,132.25
4034,10/22/2006,18:45,140.0
4034,10/22/2006,19:00,125.5
4034,10/22/2006,19:15,104.25
4034,10/22/2006,19:30,93.5
4034,10/22/2006,19:45,82.75
4034,10/22/2006,20:00,80.75
4034,10/22/2006,20:15,77.25
4034,10/22/2006,20:30,76.0
4034,10/22/2006,20:45,91.5
4034,10/22/2006,21:00,93.0
4034,10/22/2006,21:15,84.75
4034,10/22/2006,21:30,74.5
4034,10/22/2006,21:45,65.5
4034,10/22/2006,22:00,61.25
4034,10/22/2006,22:15,59.0
4034,10/22/2006,22:30,51.0
4034,10/22/2006,22:45,43.75
4034,10/22/2006,23:00,39.5
4034,10/22/2006,23:15,37.5
4034,10/22/2006,23:30,27.0
4034,10/22/2006,23:45,28.75
4034,10/23/2006,00:00,21.25
4034,10/23/2006,00:15,22.75
4034,10/23/2006,00:30,18.0
4034,10/23/2006,00:45,13.0
4034,10/23/2006,01:00,10.75
4034,10/23/2006,01:15,8.5
4034,10/23/2006,01:30,8.75
4034,10/23/2006,01:45,5.25
4034,10/23/2006,02:00,6.0
4034,10/23/2006,02:15,5.25
4034,10/23/2006,02:30,4.75
4034,10/23/2006,02:45,6.25
4034,10/23/2006,03:00,5.0
4034,10/23/2006,03:15,4.5
4034,10/23/2006,03:30,6.0
4034,10/23/2006,03:45,5.75
4034,10/23/2006,04:00,6.25
4034,10/23/2006,04:15,9.0
4034,10/23/2006,04:30,8.0
4034,10/23/2006,04:45,15.0
4034,10/23/2006,05:00,16.25
4034,10/23/2006,05:15,26.5
4034,10/23/2006,05:30,31.5
4034,10/23/2006,05:45,49.5
4034,10/23/2006,06:00,57.25
4034,10/23/2006,06:15,85.5
4034,10/23/2006,06:30,113.0
4034,10/23/2006,06:45,146.5
4034,10/23/2006,07:00,172.25
4034,10/23/2006,07:15,192.5
4034,10/23/2006,07:30,217.25
4034,10/23/2006,07:45,235.25
4034,10/23/2006,08:00,214.0
4034,10/23/2006,08:15,225.0
4034,10/23/2006,08:30,222.25
4034,10/23/2006,08:45,193.75
4034,10/23/2006,09:00,188.0
4034,10/23/2006,09:15,177.5
4034,10/23/2006,09:30,154.0
4034,10/23/2006,09:45,158.0
4034,10/23/2006,10:00,157.0
4034,10/23/2006,10:15,147.25
4034,10/23/2006,10:30,148.75
4034,10/23/2006,10:45,147.0
4034,10/23/2006,11:00,149.0
4034,10/23/2006,11:15,148.0
4034,10/23/2006,11:30,161.25
4034,10/23/2006,11:45,154.75
4034,10/23/2006,12:00,164.5
4034,10/23/2006,12:15,168.5
4034,10/23/2006,12:30,155.5
4034,10/23/2006,12:45,152.5
4034,10/23/2006,13:00,163.0
4034,10/23/2006,13:15,139.0
4034,10/23/2006,13:30,159.5
4034,10/23/2006,13:45,157.5
4034,10/23/2006,14:00,156.75
4034,10/23/2006,14:15,148.75
4034,10/23/2006,14:30,156.5
4034,10/23/2006,14:45,169.25
4034,10/23/2006,15:00,190.5
4034,10/23/2006,15:15,178.0
4034,10/23/2006,15:30,188.25
4034,10/23/2006,15:45,203.25
4034,10/23/2006,16:00,188.5
4034,10/23/2006,16:15,194.75
4034,10/23/2006,16:30,210.75
4034,10/23/2006,16:45,198.0
4034,10/23/2006,17:00,188.25
4034,10/23/2006,17:15,227.0
4034,10/23/2006,17:30,220.75
4034,10/23/2006,17:45,208.5
4034,10/23/2006,18:00,199.25
4034,10/23/2006,18:15,197.25
4034,10/23/2006,18:30,166.5
4034,10/23/2006,18:45,165.75
4034,10/23/2006,19:00,134.5
4034,10/23/2006,19:15,141.0
4034,10/23/2006,19:30,109.0
4034,10/23/2006,19:45,108.5
4034,10/23/2006,20:00,95.75
4034,10/23/2006,20:15,86.0
4034,10/23/2006,20:30,84.25
4034,10/23/2006,20:45,82.0
4034,10/23/2006,21:00,92.75
4034,10/23/2006,21:15,74.25
4034,10/23/2006,21:30,70.25
4034,10/23/2006,21:45,72.75
4034,10/23/2006,22:00,69.25
4034,10/23/2006,22:15,59.75
4034,10/23/2006,22:30,54.75
4034,10/23/2006,22:45,41.75
4034,10/23/2006,23:00,29.5
4034,10/23/2006,23:15,30.25
4034,10/23/2006,23:30,26.5
4034,10/23/2006,23:45,22.0
4034,10/24/2006,00:00,18.0
4034,10/24/2006,00:15,19.0
4034,10/24/2006,00:30,13.75
4034,10/24/2006,00:45,9.5
4034,10/24/2006,01:00,7.25
4034,10/24/2006,01:15,8.5
4034,10/24/2006,01:30,5.25
4034,10/24/2006,01:45,7.0
4034,10/24/2006,02:00,5.25
4034,10/24/2006,02:15,4.25
4034,10/24/2006,02:30,4.5
4034,10/24/2006,02:45,4.25
4034,10/24/2006,03:00,5.0
4034,10/24/2006,03:15,5.0
4034,10/24/2006,03:30,4.0
4034,10/24/2006,03:45,9.0
4034,10/24/2006,04:00,5.0
4034,10/24/2006,04:15,6.75
4034,10/24/2006,04:30,9.5
4034,10/24/2006,04:45,17.5
4034,10/24/2006,05:00,18.0
4034,10/24/2006,05:15,26.25
4034,10/24/2006,05:30,33.25
4034,10/24/2006,05:45,51.75
4034,10/24/2006,06:00,61.75
4034,10/24/2006,06:15,93.5
4034,10/24/2006,06:30,133.25
4034,10/24/2006,06:45,146.0
4034,10/24/2006,07:00,168.0
4034,10/24/2006,07:15,194.75
4034,10/24/2006,07:30,215.25
